2022
683	8965	38
7920	7612	85
4838	3358	93
11489	7923	149
9369	10612	80
12190	11037	125
1538	9934	178
8295	10171	187
7764	1813	171
5325	8848	186
2421	8320	186
6796	12255	97
8747	11702	190
8927	6675	194
9854	9557	190
2352	6675	194
4907	12010	187
10256	3731	129
5239	8965	130
9015	354	169
10746	4806	77
5658	8965	76
9016	7371	184
8458	4623	184
5626	10356	123
8582	8965	131
4762	3283	187
5435	9761	192
11324	3359	187
2957	8848	186
10906	7191	90
4092	8965	76
5042	3805	186
7220	3776	18
7058	8965	76
10863	8848	186
11035	9465	90
10328	8848	186
9720	7100	82
5629	7902	190
12175	8965	45
4348	4713	62
2359	8965	38
3299	8106	93
2371	6675	194
2265	10462	151
3950	970	169
11240	6458	234
6022	9929	169
7660	4623	184
1922	3384	169
11065	5544	18
2627	10234	187
8522	6675	194
7202	7569	90
1914	8965	38
10907	3384	178
9551	8848	186
11867	4995	190
4229	12050	171
6564	6675	194
2989	8965	76
1036	8320	186
5410	8848	186
5590	2843	85
5128	8848	186
11533	8965	136
6018	7371	184
12030	11351	123
3375	7973	22
5547	8848	186
2106	9555	192
3163	8965	38
11448	6675	194
5495	6675	194
3092	8125	169
1403	10450	187
10019	8848	186
5499	9331	85
12307	3717	185
480	10438	90
9124	3731	129
7207	11154	90
5918	1329	194
9110	11037	125
7538	11931	63
6248	6526	171
3895	4623	184
12137	3937	178
1496	8965	38
10091	6153	80
2240	4623	184
10678	9432	77
3510	9445	70
6191	6589	187
10100	9615	186
546	9133	145
10997	6675	194
1880	3776	18
8655	6675	194
8380	6883	171
11822	8965	136
2989	9138	90
621	9088	173
2768	3384	187
4393	10862	97
9715	8244	18
5128	6715	190
1734	6675	194
3263	7371	184
8581	6458	234
8765	4194	90
11584	3733	129
11894	5176	149
1011	9667	229
5141	8848	186
8987	4797	95
6817	8965	38
3845	8965	61
671	6675	194
3038	8965	166
6883	9808	21
2017	12217	145
5240	3717	65
10922	8320	116
11262	5209	90
7441	7802	77
11813	11037	125
10288	10878	117
3319	6675	194
4969	4623	184
548	1017	145
3499	8965	166
6065	8965	132
2311	2491	149
8673	5750	167
7271	9650	81
10987	235	77
6083	8848	186
121	8965	44
3866	8965	42
6887	8474	171
9852	7371	184
10086	4791	96
5550	8965	131
6730	7659	90
4145	6675	194
11229	6808	79
2587	7720	187
8943	4797	186
10158	8965	61
7626	6675	194
3407	8848	186
1857	8848	170
1854	4713	62
3685	8068	171
9649	1329	194
7180	8965	76
4668	3717	185
3347	4623	184
1545	7371	184
2289	1868	166
3385	8965	61
127	6675	194
8344	3358	93
10962	8474	171
881	8965	76
569	7808	77
3536	8965	64
8762	3717	226
12053	11037	125
771	8965	42
1354	7094	77
3038	5750	167
4448	7371	184
6692	6645	90
8556	6240	90
4390	8357	183
943	9446	82
10712	10575	1
8644	3653	85
980	11263	97
8422	972	90
12139	3639	129
10968	4791	75
7786	6015	96
6578	6675	194
2082	7371	184
6468	3358	93
12169	8848	21
3695	8965	166
730	11529	145
11158	11263	97
9387	8965	64
9468	8848	186
38	7230	96
5762	6675	194
4531	9808	186
6556	1329	194
10051	5132	90
8398	10431	169
10212	7848	70
4702	8848	186
39	3265	69
12292	5105	69
2601	8848	186
4197	1448	190
11350	2405	183
7342	10982	187
9950	9179	86
6033	8982	97
11062	6675	194
6091	3692	96
11350	4623	184
2983	8965	64
10657	3358	93
4813	3358	93
4358	8965	76
422	2184	178
10467	3479	85
4356	9808	186
11361	3937	187
5713	8965	76
6111	1414	221
11480	7096	171
833	1868	166
9720	8965	76
4413	7227	187
2828	8965	166
10982	5031	129
11923	7056	77
1072	7953	187
54	349	97
6633	3384	187
6448	4434	85
11448	8848	186
10807	8965	76
6317	6589	178
10910	5750	167
3303	9808	186
11074	8965	136
12105	8848	224
11347	4656	178
8209	5544	18
8832	6238	178
4075	6675	194
8911	970	187
5336	1329	194
9659	1813	171
9155	9913	90
8349	8965	130
7380	9694	80
9441	8965	76
1879	1329	194
1989	6589	178
8150	8848	224
5128	7530	187
3488	8848	170
469	3776	18
11934	7772	77
2458	1329	194
6856	8073	24
4369	8848	186
1015	1015	1
97	815	177
9572	7371	184
7594	8524	187
4467	7371	184
8159	8526	151
1597	1515	101
7483	4623	184
11457	7000	22
1915	9808	186
4348	8965	42
2972	8965	38
4047	11702	190
11331	8965	76
2062	3805	186
1235	8848	186
2070	3717	65
11871	3717	185
4500	8965	76
8802	7639	221
9443	6458	234
9930	9182	85
8447	3358	93
10545	1067	178
5362	3358	93
3709	7371	184
11218	3731	129
10642	11037	125
2430	9736	187
10121	3872	63
5114	9934	187
6129	8137	81
2605	7371	184
9004	10583	1
2662	8965	132
8148	3717	185
6417	7371	184
1959	7291	116
10028	3731	129
9999	10385	90
5396	11013	186
6320	6363	17
2473	1677	145
1859	8965	133
1529	3358	93
6270	8174	85
2532	8848	186
8424	4623	184
3747	8965	166
1777	12178	187
6581	5545	186
2291	6675	194
2978	3249	69
2155	10438	90
9541	6675	194
390	6675	194
455	12213	187
9562	5031	129
8430	8965	130
4202	1960	17
6185	11013	186
11781	3639	129
2217	8965	136
2587	6675	194
3691	11683	169
3770	8848	21
3028	10404	187
1292	1920	17
9290	8320	186
5602	8848	186
1296	6569	171
709	11157	97
2453	9929	187
9108	3731	129
6004	9650	81
10849	7371	184
8585	3384	145
8790	446	149
9200	7032	17
7968	7371	184
9487	5031	129
9370	8137	81
4024	7371	184
6631	7703	186
5892	7452	97
4463	4057	90
2364	7371	184
3722	3805	186
11279	8470	90
2299	7371	184
6580	3717	121
5107	4995	190
4761	6675	194
11062	970	187
2466	3959	149
12323	11037	125
4578	8235	69
11744	11305	190
8455	3262	90
3845	5750	167
2073	9667	229
11274	7371	184
451	3717	226
4462	4401	213
7046	8848	186
9638	11944	90
9077	8848	170
781	7371	184
4411	1368	121
550	5544	186
2706	6675	194
6290	774	215
5998	4596	77
11349	7371	184
8978	7411	69
1351	5545	186
8244	4797	117
7983	10575	215
9739	8320	73
9505	8965	76
4670	2045	77
3511	1830	187
800	8137	81
2689	5299	190
5568	3963	97
2419	3805	186
10591	10592	97
8774	7559	116
6815	8848	186
11538	8965	64
9113	3182	90
6201	8965	44
11325	3717	185
4879	8848	170
7102	9808	21
4528	8848	186
2312	8783	145
7587	8848	186
4434	4995	190
2344	8965	38
11531	8320	186
4653	1868	61
11053	6874	21
4339	6675	194
7994	6675	194
8832	9872	173
5992	1083	85
9171	8109	185
2330	11750	145
6024	2198	97
12275	1868	64
4527	8848	18
9792	8848	186
7811	3717	121
6726	9694	80
4611	4623	184
8132	7371	184
11885	5510	85
1170	9422	187
3416	7371	184
3039	8965	76
3271	7285	97
5153	5579	186
8472	7371	184
7192	9650	81
3360	6893	69
817	3731	129
9690	7371	184
9416	3805	186
9083	10675	77
3896	8848	186
9088	8965	42
5159	6675	194
8023	3358	93
75	8848	224
11934	8965	76
4410	8965	76
9276	8965	130
10198	8965	76
3163	6675	194
1680	8848	186
1496	6675	194
2697	6675	194
9750	1170	85
1144	4623	184
2169	8965	76
7938	8848	186
7874	8848	186
5828	10675	77
625	8926	195
1922	7099	171
7313	6458	234
10366	10948	80
1292	4656	169
5719	1813	171
7490	1868	63
11146	7798	86
6240	3717	185
8863	5155	90
3060	8848	186
3695	1813	171
7341	6348	187
2798	8965	44
8971	11305	190
3293	3479	85
3019	6875	77
7669	8848	186
1046	10185	69
7904	7371	184
9858	1329	194
8466	7371	184
7370	9650	81
1510	4623	184
8097	4406	82
6053	7371	184
10133	7371	184
4075	9646	187
8726	7429	97
1885	7371	184
6727	12037	178
5970	7371	184
1479	8848	186
4445	6786	149
6609	8965	42
2409	7237	186
2137	9667	229
2474	12072	187
1320	9557	190
3996	11565	77
2268	7371	184
3845	8965	42
1885	8378	183
4772	8848	186
348	8848	186
10436	3731	129
4158	6616	90
2290	6348	145
1136	11072	194
8444	2046	185
3397	6675	194
7607	7285	90
4365	1652	67
33	9595	187
55	8965	76
5347	8848	186
1182	3384	169
7831	3717	121
10555	8965	166
7358	6881	187
11541	7371	184
10293	3904	129
2711	970	172
11895	1499	187
4112	6290	80
5131	8848	186
2334	6675	194
6870	6675	194
6536	7371	184
10944	3717	185
4657	6675	194
11069	8965	130
4978	7953	187
1571	933	90
3275	7032	17
11191	130	97
2023	4623	184
391	8848	186
4763	1679	85
457	6348	169
8701	7371	184
7287	8965	130
10597	8965	61
4336	3358	93
428	8073	24
2785	6881	171
2383	10141	187
12008	11309	123
9411	7772	77
7753	8965	38
6908	6458	234
11875	4061	70
2614	4634	221
6076	9650	81
11438	1329	194
11764	8848	21
3316	5544	186
8569	7102	171
10445	7003	22
4920	8965	44
3988	8848	224
6599	4995	190
1017	9640	21
504	5545	21
8928	11999	145
4065	8735	86
9512	3717	121
6091	8061	77
4816	9872	183
1420	6255	97
11774	3358	93
5216	8965	133
8467	1329	194
7585	3727	187
7920	8320	73
3118	6183	85
2137	3717	226
2321	11037	125
4362	7772	77
5088	7790	69
5415	8320	73
467	9559	86
5928	3925	178
10873	3731	129
1615	3091	77
6224	4995	190
153	1329	194
10086	6612	86
6473	12232	187
1610	10458	96
11805	8965	136
7296	8965	38
7450	7869	187
3519	6675	194
6866	8848	186
3512	9559	86
7662	5544	224
4671	8137	81
8694	4623	184
1461	7448	85
2967	6675	194
4563	4402	69
6611	8848	186
2316	4623	184
12174	6348	169
11773	8767	86
1412	3358	93
209	11037	125
6507	4623	184
6354	7824	77
6957	8848	187
8624	8965	76
9868	1735	178
10804	6675	194
4384	8965	166
10454	11037	125
6991	1414	221
3044	4623	184
6075	8965	38
8952	5409	70
7967	8965	76
2742	11305	190
7749	3805	186
4656	1813	22
6882	8965	76
5418	8965	45
142	3384	187
3867	8965	42
1580	4656	192
8574	83	22
5349	970	192
737	8965	42
10464	6675	194
8588	8848	186
8625	6675	194
10230	8170	97
1538	11457	187
4786	1813	171
77	6926	77
789	8848	186
11862	7371	184
7131	7371	184
11608	8965	136
10356	8965	136
1810	3776	18
10787	3358	93
8863	5155	85
700	8848	186
4429	8320	73
4643	8848	186
980	11263	96
3947	1868	61
11425	8848	186
4909	7371	184
29	7371	184
11170	8851	69
9003	7371	184
2006	3358	93
5030	4306	85
11863	5514	70
9959	6675	194
5572	8337	183
3756	11889	85
4732	8848	186
4957	2160	183
10787	9774	86
8395	8848	186
2283	10231	186
10664	1141	187
1281	7191	90
8123	8848	186
5834	12010	169
8470	466	173
361	3776	18
1356	9030	185
11473	8848	186
1880	7451	121
6029	6290	80
711	2780	187
4645	9667	229
3295	7371	184
8207	3358	93
6396	9756	21
6650	8965	61
1664	1908	67
7037	9667	222
628	7371	184
10715	3717	185
1326	6675	194
4775	4623	184
5312	3805	186
4511	3805	186
9410	8965	38
3365	7371	184
3235	3284	86
4852	11324	77
1919	9640	186
770	10875	169
9653	4623	184
3307	6675	194
7929	3717	226
937	12040	172
338	7371	184
1806	3733	129
4361	7639	221
8129	6458	234
2709	7371	184
8930	4223	77
546	6675	194
10725	815	177
786	12138	187
1418	9667	229
11174	8164	97
10545	8848	186
1740	3731	129
2626	801	213
4258	7056	77
4361	6675	194
6187	8848	186
3627	3384	187
2318	8848	186
7642	4656	187
5952	3717	185
11871	6675	194
12248	8965	76
2481	2249	149
7385	8965	76
9904	11188	178
4100	9667	222
1347	8965	38
8585	6881	145
5943	6675	194
